TIME,FSC-A,FSC-H,BSC-A,BSC-H,Pacific Blue-A,Pacific Blue-H,EGFP-A,EGFP-H,miRFP670-A,miRFP670-H
0.1785486,422951.6,284027.5,330864.1,205709.3,68256.3,58222.08,7638.855,6473.6,3339.585,3879.68
0.1806743,217052.9,185344.3,198303.5,168884.8,4056.276,4147.36,575.8786,701.12,1922.111,2965.76
0.1808571,272564.6,213671.4,309805.3,256462.1,37879.66,38213.28,3782.567,4058.88,4280.48,6772.64
0.1809714,290059.5,295337.3,156627,130077.9,618.4516,884.8,106.2864,343.84,3325.809,4642.4
0.1825257,272459.8,198204.2,199969.6,134349.6,58751.58,57227.52,6576.034,6724.48,3621.438,5036.64
0.1831657,287610.1,276149.4,164479.2,123217.9,39287.41,41457.92,4329.984,4718.56,3088.11,3681.44
0.1842857,575036.3,307497.1,499231.3,248235.7,134550.7,83611.36,13761.79,9431.521,5704.766,6161.12
0.1850514,502856.8,341498.1,394806.2,210309.1,75709.72,59981.6,8393.462,6543.04,3896.922,5069.12
0.1852229,367234.8,271264,356123,214850.7,1072.037,1158.08,442.0296,387.52,2169.525,2919.84
0.1855886,217545.6,194769.1,159440.1,114562.6,655.0248,943.04,223.0563,432.32,2714.938,4280.64
0.1857943,516421.7,320156.5,449740.6,239934.2,84145.82,64163.68,8814.395,6936.16,4686.348,3763.2
0.1871314,340280.3,259054.9,393061.3,238136.6,7066.366,6070.4,1057.915,1065.12,2155.738,3881.92
0.1880571,528196.1,338993.8,522625.1,256605.4,1131.808,1058.4,538.5148,558.88,3921.246,6819.68
0.1900114,378093.5,269662.4,434386.4,233847,3459.3,3202.08,647.6603,645.12,2669.928,5639.2
0.1906171,343183.6,333366.9,173714.7,146984.3,37755.58,41034.56,3875.717,4189.92,1770.891,2457.28
0.1906743,455047.8,259243,535515.3,262229,15136.93,10722.88,1800.197,1392.16,2709.588,4204.48
0.1923086,330117.5,218882.7,350643.9,205686.9,11742.22,10132.64,1340.493,1293.6,4828.59,5500.32
0.19416,425577,286239.5,362714.7,199187.5,36164.6,28962.08,3874.19,2954.56,5326.038,5955.04
0.1944343,443068,291998.6,361133,191505.4,70148.32,53300.8,7334.66,6117.44,4811.587,4801.44
0.1946171,249492.7,218174.9,217256.2,182670.9,41389.99,44609.6,4024.403,4366.88,4249.668,4625.6
0.1959086,415674.6,257835.2,493968,265391.8,7937.18,5863.2,1256.831,1232,3859.58,3904.32
0.1960686,254350.4,239099.8,149755.8,102238.1,735.8713,1153.6,155.3033,194.88,3818.956,5103.84
0.1971429,225474.1,198345.3,174017.8,139618.1,1246.206,1320.48,285.7625,474.88,1942.786,3424.96
0.1976914,372382.6,268359.8,306354.2,174950.7,1083.896,1392.16,362.3636,344.96,2308.973,3164
0.1988229,477382.5,303348.7,399274.7,189999,70788.87,52090.08,7482.62,5444.32,6055.324,7268.8
0.1992572,669783.9,359321.8,450106.2,181032.3,210003.4,142167.2,21669.51,14837.76,7397.376,7080.64
